seller_id,seller_zip_code_prefix,seller_city,seller_state,updated_at,_ingested_at,_source_file,_batch_id
5a93f3ab0ef4c84ed5e1b5dbf23978bc,12250,monteiro lobato,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
d3f39f05462b79a4562d35893a28f159,13730,mococa,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
0176f73cc1195f367f7b32db1e5b3aa8,14940,ibitinga,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
01cf7e3d21494c41fb86034f2e714fa1,85603,francisco beltrao,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
ceaec5548eefc6e23e6607c5435102e7,03821,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
a0415d9b25ede3c4b1e477e9916ffc03,26255,nova iguacu,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6ddc28b61be28373b4503a1f61cf98a9,03543,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
5670f4db5b62c43d542e1b2d56b0cf7c,03694,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
b6d44737c043328708f6749c2dbe50bd,09230,santo andre,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,brusque,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f25e239052084705e17a982bc600ab2a,01123,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
714b9a1332840f257b49f476bea4e341,15910,monte alto,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
ea6b12bf9ffe2bac34602ec631d97a47,07093,guarulhos,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
259f7b5e6e482c230e5bfaa670b6bb8f,08550,poa,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
dd7ddc04e1b6c2c614352b383efe2d36,03471,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f457c46070d02cadd8a68551231220dd,87047,maringa,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
1f50f920176fa81dab994f9023523100,15025,sao jose do rio preto,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
2ba91c7ad80ff88b23b7db823b43c233,13310,itu,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f7ba60f8c3f99e7ee4042fdef03b70c4,09628,sao bernardo do campo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
5bc24d989e71e93c33e50a7782431b0e,37165,campo do meio,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
8ff1a9df749e454105c55cda13e79143,17509,marilia,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
eebb3372362aa9a46975164bed19a7e7,04578,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d oeste,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
1554a68530182680ad5c8b042c3ab563,37580,monte siao,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
289cdb325fb7e7f891c38608bf9e0962,31570,belo horizonte,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
2f73e04d12cdf0c945ded66bb3fcf6c7,29313,cachoeiro de itapemirim,ES,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
96493fab2fbb13a14d0c0e8772eef5c3,05537,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
0bf0150d5b9d60d9cd2906003332f085,01547,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
7ecef8194babfec876ca720714327841,13041,campinas,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
2138ccb85b11a4ec1e37afbd1c8eda1f,08250,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
ef30892870c278497523264be1be2241,14801,araraquara,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
d5b9a084373da994a6e37f732169a853,09182,santo andre,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f46490624488d3ff7ce78613913a7711,07194,guarulhos,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e8b4225284fbb02d16f200513f1f395d,14960,novo horizonte,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
c8b0e2b0a7095e5d8219575d5e7e1181,08598,itaquaquecetuba,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
38102b031c2a15e54623d711bfc753d3,62170,mucambo,CE,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
391fc6631aebcf3004804e51b40bcf1e,14940,ibitinga,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
52956b80ae65fda598f06f6b9943e7a9,87050,maringa,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6b90f847357d8981edd79a1eb1bf0acb,07152,guarulhos,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
7c5b05cbdb5542049f38d90d7815b97d,05201,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
db4350fd57ae30082dec7acbaacc17f9,03126,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6426d21aca402a131fc0a5d0960a3c90,14091,ribeirao preto,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6b15924333bd1a741595fe981ea04822,09541,sao caetano do sul,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
1690cada046eb7e92c12f98b1f8a8167,01303,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
385799a1cddbd26dfeb9157356a42282,04676,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
42b729f859728f5079499127a9c2ef37,03910,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
9c0e69c7bf2619675bbadf47b43f655a,12230,sao jose dos campos,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
3586b8580d9c917874e053a1bb37b5ff,14802,araraquara,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6edacfd9f9074789dad6d62ba7950b9c,07135,guarulhos,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
8d956fec2e4337affcb520f56fd8cbfd,09780,sao bernardo do campo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
9674754b5a0cb32b638cec001178f799,04438,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
8a8835a43bda99fd37310ad76c457510,09540,sao caetano do sul,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
ca3bd7cd9f149df75950150d010fe4a2,04361,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e7df4cd29ab5abab70fb0783ddb53987,04122,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
0432ead42b6c8a0bdf68154add917fdf,09320,maua,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f680f85bee2d253556ac91be391d2c82,06365,carapicuiba,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6902157ee16728322d61a1321fa79e58,01026,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6560211a19b47992c3666cc44a7e94c0,05849,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
f3da5b2ff499efb8d4a6d371d175d7dd,02407,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
1acde099eb406aa220b1169b188b42da,02532,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
a420f60ff1aa9acc80d0e42959f2b313,05138,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
c1f12f926d0ba950578b4fa41115cbb6,04317,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
cbf09e831b0c11f6f23ffb51004db972,09726,sbc/sp,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
1430239a858e7682bbc43b20758af153,04087,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,2016-01-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/_reference/sellers.parquet,_reference
