review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,order_date,updated_at,_ingested_at,_source_file,_batch_id
302b5d9f5b685b84707a6528e40b11f2,32c1eb77cf7ceaa6358640e4cad0d14c,4,,,2018-07-11 00:00:00,2018-07-12 11:59:11,2018-07-05,2018-07-12 11:59:11.000000,2026-08-27T05:19:25.318726+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-07-05/order_reviews.parquet,2018-07-05
775640332c9527d595effcecbd91297c,d559ca25e0953705de5c369c8bdebc48,5,,,2018-07-14 00:00:00,2018-08-10 02:25:57,2018-07-05,2018-08-10 02:25:57.000000,2026-08-27T05:19:25.318726+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-07-05/order_reviews.parquet,2018-07-05
2edfa8881ed571ce62e34f0fd871e435,f0755c7d99a4a7f0bfa967f87d657855,4,,,2018-07-14 00:00:00,2018-07-17 09:01:29,2018-07-05,2018-07-17 09:01:29.000000,2026-08-27T05:19:25.318726+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-07-05/order_reviews.parquet,2018-07-05
0dc0bfcb5b6e9e9b920bdfbd7c491b53,76eb528b2b3ae258e1c9a8d0eedad2b4,4,,,2018-08-02 00:00:00,2018-08-06 14:40:34,2018-07-05,2018-08-06 14:40:34.000000,2026-08-27T05:19:25.318726+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-07-05/order_reviews.parquet,2018-07-05
4f0f66126c962e92d1e99fe5d84a772a,fd4b04818375a4ba579a80c8d37f1b24,5,,,2016-10-19 00:00:00,2016-10-19 23:30:43,2016-10-07,2016-10-19 23:30:43.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2016-10-07/order_reviews.parquet,2016-10-07
75f6ff69ce8b427b7b3d6a5e643eb2f3,50f357099566f1be7abfaf8d9dc5b004,5,,,2016-10-22 00:00:00,2016-10-25 00:44:30,2016-10-07,2016-10-25 00:44:30.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2016-10-07/order_reviews.parquet,2016-10-07
e9651b370d483da0e3997896680ac286,95d31d53ccc53bca2c13fcd535d67526,5,,Veio antes do prazo que era de 38 dias veio em 7 dias e eu to amando ,2016-10-18 00:00:00,2016-10-21 05:00:10,2016-10-07,2016-10-21 05:00:10.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2016-10-07/order_reviews.parquet,2016-10-07
e0fd4fb84435cd327b8f7469fbc5761a,8b94c85a97b61f51a419a57e451d4e3a,5,,,2017-01-19 00:00:00,2017-01-21 13:36:12,2017-01-11,2017-01-21 13:36:12.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-01-11/order_reviews.parquet,2017-01-11
350fb3fc9a933fcce0ac3b5593a93241,3a96b8ddd22b9f22c3b8a556d2003fd8,4,,"Sendo ausência de plástico bolha, mais chegou antes do prazo e em perfeito estado!",2017-02-22 00:00:00,2017-03-07 00:18:46,2017-02-04,2017-03-07 00:18:46.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-04/order_reviews.parquet,2017-02-04
2476b223f83ab20f6eb2de4cb33bbe47,cc585bf1df31232b1654bde95ef0730e,5,,Entrega Ntes do prazo recomemdo!!,2017-02-09 00:00:00,2017-02-10 13:33:00,2017-02-04,2017-02-10 13:33:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-04/order_reviews.parquet,2017-02-04
5067c7a8c7f694c57218adca8c286dd2,84f788243b8e0583367e3a10ceee9457,5,,Produto chegou no prazo e em perfeitas condições....,2017-02-23 00:00:00,2017-02-24 13:19:38,2017-02-16,2017-02-24 13:19:38.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-16/order_reviews.parquet,2017-02-16
2fad9ff7106365e96daca663338850ca,b0220dd81253d8ca2c9dd8be8caf49b5,5,,,2017-04-18 00:00:00,2017-04-21 13:41:23,2017-03-24,2017-04-21 13:41:23.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-03-24/order_reviews.parquet,2017-03-24
1a56a98cf137740c8dece46c988a647d,188c13d1aa80d3a7ffc208eb983bf267,5,,Recebi dentro do prazo,2017-05-16 00:00:00,2017-05-19 20:04:50,2017-04-29,2017-05-19 20:04:50.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-29/order_reviews.parquet,2017-04-29
e8425fa52a031a4482ca760e270ad3e1,da8eefd7ee5ebac9e6163fec64141557,5,,,2017-05-09 00:00:00,2017-05-11 16:08:09,2017-04-29,2017-05-11 16:08:09.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-29/order_reviews.parquet,2017-04-29
4691c38690d216c750e4f944c477906a,95c9ce1fdafddf9a5d87142c464aa09d,5,,,2017-05-12 00:00:00,2017-05-13 01:20:06,2017-04-29,2017-05-13 01:20:06.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-29/order_reviews.parquet,2017-04-29
e34fd36927c18de73e4edbfec0ae4ba7,a16c048c79d11f82c31fb4fbf407e6cf,1,,O teclado não funcionou em meu mac mini. Chegou a localiza-lo porém não consegui emparelhar. Parece que não houve compatibilidade com o mac. ,2017-05-19 00:00:00,2017-05-21 23:07:22,2017-05-11,2017-05-21 23:07:22.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-11/order_reviews.parquet,2017-05-11
eda256f0fd8435029ae40ad550dc0b9a,6108ae9acd8ee0ffd527598b9ebc6acc,5,,,2017-06-01 00:00:00,2017-06-02 00:22:14,2017-05-23,2017-06-02 00:22:14.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-23/order_reviews.parquet,2017-05-23
a9559b956ee5575a434e09fdd2cbe1f4,7dfc1b9142ff06ae86300fd5d601c74b,4,,,2017-06-13 00:00:00,2017-06-15 23:41:07,2017-06-04,2017-06-15 23:41:07.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-04/order_reviews.parquet,2017-06-04
4349a99cb629ca2cf7f6c49a77930a9c,a742e3a941299687aed413c581a7dce9,1,,"Não recomendo a loja pq demorou muito a entrega. E quando compramos é pq é
Já estamos precisando",2017-06-21 00:00:00,2017-06-22 10:10:00,2017-06-04,2017-06-22 10:10:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-04/order_reviews.parquet,2017-06-04
60e2ebeb52a3892e6f6dd9e404d79238,95a87e0d2cf1cb63b02eba222ceaecc7,4,,As tampas não têm pressão,2017-06-22 00:00:00,2017-06-25 15:01:26,2017-06-04,2017-06-25 15:01:26.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-04/order_reviews.parquet,2017-06-04
4aaf612c133139bffa9cb156536c9847,65c56aa08aaade99b2cd074e12f1b18b,5,,,2017-07-12 00:00:00,2017-07-21 22:12:06,2017-06-28,2017-07-21 22:12:06.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-28/order_reviews.parquet,2017-06-28
7e34eb6050632ab17bad79b5ec6089bf,4d31272d8cb07c4ab84562c8ae2e0fdb,5,,,2017-07-26 00:00:00,2017-07-28 07:12:47,2017-07-10,2017-07-28 07:12:47.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-10/order_reviews.parquet,2017-07-10
7f18372cd8c4f09623b7876420981d58,f30b0f98bf4dd642e36ee8185aba1329,4,,,2017-08-09 00:00:00,2017-08-10 12:23:55,2017-07-10,2017-08-10 12:23:55.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-10/order_reviews.parquet,2017-07-10
ba6ce821dcb3394f9e67294c02aafcee,8ba312c27b6123e1c49276f0d9b84598,3,,,2017-08-05 00:00:00,2017-08-06 12:47:28,2017-07-22,2017-08-06 12:47:28.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-22/order_reviews.parquet,2017-07-22
9f368b1268ba433bbd346788b7bd1c7c,1353506aaf9cbe711a4d41f9442d4167,4,,,2017-08-03 00:00:00,2017-08-05 21:10:58,2017-07-22,2017-08-05 21:10:58.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-22/order_reviews.parquet,2017-07-22
d05954766a15fad53df92cab29f86470,186efcd656d8ac4332156f594df02572,3,,"Recomendo, porém meu produto veio com avaria, a bacia veio amassada.",2017-08-16 00:00:00,2017-08-17 12:40:25,2017-08-03,2017-08-17 12:40:25.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-03/order_reviews.parquet,2017-08-03
b3da5ca1a82902f3db441b6ae39d7e76,ee1fd5d090d5f8772860cad42d39c986,5,,,2017-09-10 00:00:00,2017-09-11 14:28:43,2017-08-15,2017-09-11 14:28:43.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-15/order_reviews.parquet,2017-08-15
0247e27944b82977f107c04c498a4875,fad1e133ca16d525f3b6e2ae6008840e,5,,"excelente empresa recomendo a todos.
O produto foi entregue antes do prazo!!!",2017-08-24 00:00:00,2017-08-28 21:34:59,2017-08-15,2017-08-28 21:34:59.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-15/order_reviews.parquet,2017-08-15
ae2b1e27a5145f22c5caa62d6a65f44e,f40c9a0dfd3542502b65ecac2fcbe501,4,,,2017-08-23 00:00:00,2017-08-25 14:07:29,2017-08-15,2017-08-25 14:07:29.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-15/order_reviews.parquet,2017-08-15
1ad9412991bf4541dd980fb21a88134f,534a0fa02fb111d37c01c86326fc38bb,5,,,2017-08-22 00:00:00,2017-08-28 23:15:11,2017-08-15,2017-08-28 23:15:11.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-15/order_reviews.parquet,2017-08-15
942ce178b66e9c6bef6771051cea5678,3735a11cbccd8916dbc9ccf5f671cc2c,2,,"bom dia....ainda não recebi o carrinho ate a data presente..
estou no aguardo",2017-09-04 00:00:00,2017-09-04 10:36:50,2017-08-27,2017-09-04 10:36:50.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-27/order_reviews.parquet,2017-08-27
7bf98cb883cc961c3a4dd5c2b9751176,e37462f737a59fcd8f12079e0e927205,4,,,2017-09-12 00:00:00,2017-09-15 10:02:24,2017-08-27,2017-09-15 10:02:24.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-27/order_reviews.parquet,2017-08-27
008e5ba12d250222469aa178f05d75c6,4405dd1dbfa6260371541a45422c0840,5,,,2017-09-02 00:00:00,2017-09-04 16:40:54,2017-08-27,2017-09-04 16:40:54.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-27/order_reviews.parquet,2017-08-27
521739cf8279a5e13514bf78035f24d6,259dac9ae7597d3dd6371ad21a6aa57b,5,,,2017-09-20 00:00:00,2017-09-20 23:13:04,2017-09-08,2017-09-20 23:13:04.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-08/order_reviews.parquet,2017-09-08
0c5e8bf6dc83fc407de52a342fa2cf71,b8ab7d209a05e9462921ece50de1c177,5,,Tudo em ordem.,2017-09-29 00:00:00,2017-10-01 15:34:38,2017-09-08,2017-10-01 15:34:38.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-08/order_reviews.parquet,2017-09-08
5a7b0246051fe78c3a75bf9e2cd5b5b1,fd174ef3d3535971d1bea4398b2248bd,5,,,2017-10-17 00:00:00,2017-10-20 22:46:24,2017-09-20,2017-10-20 22:46:24.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/order_reviews.parquet,2017-09-20
4a746391af112fb32935992ad3d0e913,19530a2973e25dffb52a39210f27ebb0,2,,"Qanto a maquina de tosa recebi super rapido,porem fiz junto na mesma data o pedido do cortador de unha.O qual foi cobrado na mesma fatura com o mesmo cartão de crédito,porem até a presente data não.",2017-09-23 00:00:00,2017-09-27 03:22:02,2017-09-20,2017-09-27 03:22:02.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/order_reviews.parquet,2017-09-20
68871a4e13bca5d0500b78d7bd973665,1c2bab4c18a97c3bba457866ee72bdbd,4,,,2017-10-05 00:00:00,2017-10-06 01:34:13,2017-09-20,2017-10-06 01:34:13.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/order_reviews.parquet,2017-09-20
4ffce642e2d875cee1f58ae187621408,03ea970e60ecfa4b84a69ddc665262a5,5,,,2017-09-27 00:00:00,2017-10-03 19:41:09,2017-09-20,2017-10-03 19:41:09.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/order_reviews.parquet,2017-09-20
1f557ffabed06ef131852039cea459b1,f5f61cf2cbe09e08293021b6b12d9e4d,5,,,2017-10-17 00:00:00,2017-10-18 19:15:43,2017-10-02,2017-10-18 19:15:43.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/order_reviews.parquet,2017-10-02
9c579c25ff0bfee48e750738c706f6d2,b22fe8539dd76cacfc5337279db388b9,5,,,2017-10-12 00:00:00,2017-10-14 13:10:28,2017-10-02,2017-10-14 13:10:28.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/order_reviews.parquet,2017-10-02
37573e4d69f4234cf5644f2544f4c5e9,602a7458f2248260d368f81cd86377a8,4,,,2017-10-14 00:00:00,2017-10-15 01:29:02,2017-10-02,2017-10-15 01:29:02.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/order_reviews.parquet,2017-10-02
eeb09a5dade99682ad9768ed19fffa93,0aaf8268ec2a56cb1befff78bd5cc190,4,,,2017-10-07 00:00:00,2017-10-08 13:27:00,2017-10-02,2017-10-08 13:27:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/order_reviews.parquet,2017-10-02
1e7111e4c4272844a9506d7ed27d5c35,911bdca18557d7d16cfd3964cd603460,5,,,2017-10-10 00:00:00,2017-10-13 12:21:29,2017-10-02,2017-10-13 12:21:29.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/order_reviews.parquet,2017-10-02
1d0f1ef6c99f80fcac4811845bf75a71,b4a1c1abe13b0e2adafb21da024cef98,1,,Comprei um walk talk e recebi uma baba eletrônica não consigo contato para efetuar a troca ! Peço por favor que seja enviado o produto adquirido,2017-10-10 00:00:00,2017-10-12 21:08:26,2017-10-02,2017-10-12 21:08:26.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/order_reviews.parquet,2017-10-02
99143104b35eebdc731fbef8e6e4e384,db5a41f8a08f620920c7c413e91a4438,1,,"No anuncio diz ser 3 cores, mas veio com varias cores",2017-10-27 00:00:00,2017-10-30 16:26:16,2017-10-14,2017-10-30 16:26:16.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-14/order_reviews.parquet,2017-10-14
31a6c50e4f65e71ffb6c99f31bdaca26,5ad82a9fb12ff34f8883ccfaddf3da4f,1,,meu pedido nao veio comprei dois relogio branco so veio 1,2017-11-01 00:00:00,2017-12-20 15:01:20,2017-10-26,2017-12-20 15:01:20.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-26/order_reviews.parquet,2017-10-26
2ee92781414928d777b86f305cfcd140,63c7797265c51bbc8aadc80de737f96c,5,,,2017-11-01 00:00:00,2017-11-01 20:15:15,2017-10-26,2017-11-01 20:15:15.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-26/order_reviews.parquet,2017-10-26
5f60c77696f7eaec3d3439ed0201520a,33a0cbee893f2c8ed0a6abfdc48926b6,3,,,2017-11-09 00:00:00,2017-11-13 10:55:38,2017-10-26,2017-11-13 10:55:38.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-26/order_reviews.parquet,2017-10-26
472c9dd16fc75a789c4c51422e4d1a91,b3c0d30328473d54c9e53a0e9aa04aca,5,,Tudo certo . Recomendo,2017-11-17 00:00:00,2017-11-21 22:08:47,2017-11-07,2017-11-21 22:08:47.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/order_reviews.parquet,2017-11-07
289e4207888191ad961d35017f1ac596,838182c127d317f0eca3ea49a529146d,5,,,2017-11-19 00:00:00,2017-11-20 18:35:39,2017-11-07,2017-11-20 18:35:39.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/order_reviews.parquet,2017-11-07
9b5d97aab1ca23bcdb2bd90db2c11f37,48aaa0a6d934cf4a57020d72908f94cb,1,,Meu produto q comprei junto com este ñ chegou ,2017-11-23 00:00:00,2017-11-29 14:37:48,2017-11-07,2017-11-29 14:37:48.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/order_reviews.parquet,2017-11-07
59e24d900e86fc6ab77f76719315527e,ce3397e3e383fc93adefff9aa6a9aa7b,5,,Rapidez e qualidade!,2017-11-21 00:00:00,2017-11-21 15:53:49,2017-11-07,2017-11-21 15:53:49.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/order_reviews.parquet,2017-11-07
b5e50b3e6611835ff3c6714cdf46db67,af8b2f03e1bfa7e0b86ed73ac5653938,5,,,2017-11-15 00:00:00,2017-11-16 14:04:24,2017-11-07,2017-11-16 14:04:24.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/order_reviews.parquet,2017-11-07
c35f133e7ff47c10f897c56fee85aef1,4319e802aaabad931ad3a44bd949720d,4,,,2017-12-09 00:00:00,2017-12-10 21:35:26,2017-11-19,2017-12-10 21:35:26.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/order_reviews.parquet,2017-11-19
026b7d11ec1ad5f6883175a1ca28922b,6961987bf1f3af131cc426530c982cc7,4,,,2017-11-28 00:00:00,2017-11-29 15:08:09,2017-11-19,2017-11-29 15:08:09.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/order_reviews.parquet,2017-11-19
67a2b3eb83b9a2485a5c9611221546a7,e2a03ccf5ea816036608b2d8c3ab8e60,1,,,2017-12-14 00:00:00,2017-12-21 14:44:48,2017-11-19,2017-12-21 14:44:48.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/order_reviews.parquet,2017-11-19
6c273f962ca9319bef08084bd1e8747e,0870d202dc3234340a499505dc36c7a4,5,,,2017-11-28 00:00:00,2017-11-28 21:22:51,2017-11-19,2017-11-28 21:22:51.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/order_reviews.parquet,2017-11-19
3174be472473a1a73da9880380e7f740,002d040018d12a3853c059f7f23ab5b1,3,,,2017-11-28 00:00:00,2017-11-30 19:44:06,2017-11-19,2017-11-30 19:44:06.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/order_reviews.parquet,2017-11-19
42a5b34fadf9ea08f22a51c6492212fe,53f3cb0dcdecd62675e235186f24adcf,1,,"Não entregou até agora,éo correio fala que não tinha ninguém pra recebe ",2017-12-03 00:00:00,2017-12-03 08:33:37,2017-11-19,2017-12-03 08:33:37.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/order_reviews.parquet,2017-11-19
b1034294843e23006427f7f9ec02ceda,99c9fec8ab028336e605f216e55337e6,5,,,2017-12-19 00:00:00,2017-12-19 23:47:54,2017-12-01,2017-12-19 23:47:54.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
65db5280a253f9be0ad1a779ffa97952,b5839f6ef0df11dd4912bc5bfa299e3f,4,,,2017-12-15 00:00:00,2017-12-15 20:16:06,2017-12-01,2017-12-15 20:16:06.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
0dc9537c62959c4cf71e71e3c6822d43,c91b29576f970b27d90f5b214c88283f,5,,Melhor pós venda da história. Me ligaram para falar que não tinha a cor que eu havia solicitado e ofereceram soluções. Foram super gentis e o produto ainda chegou antes do prazo. Muito bom.,2017-12-13 00:00:00,2017-12-17 14:42:09,2017-12-01,2017-12-17 14:42:09.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
9232dda0bcd4b9c7121fd9ade3d2384f,f20cb0150781a32271cd460ad28a5ed2,3,,,2017-12-12 00:00:00,2017-12-14 09:55:35,2017-12-01,2017-12-14 09:55:35.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
785b6f5225a860e4158074ff1b2abd8e,78d80f8efd220a6a3b81a6cd1b9737e1,5,,"Produto muito bom, prático e útil.",2017-12-07 00:00:00,2017-12-08 11:24:51,2017-12-01,2017-12-08 11:24:51.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
8bfb442d252b97d1962ae30e548a8c16,666a3fba59ffe0f70203090fdff3a61f,5,,Produto entregue antes do prazo! ,2017-12-08 00:00:00,2017-12-09 14:54:38,2017-12-01,2017-12-09 14:54:38.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
32c8550cf2e5d8911710e5700b53752a,8f56d95ba4712b40163a057ba5ab89ac,5,,"Ótimo produto, chegou antes do prazo",2017-12-13 00:00:00,2017-12-13 21:28:54,2017-12-01,2017-12-13 21:28:54.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
1a8f19a565e8cf1f9e47283d43298ff1,a4626ad7558acf9abc9358586c8bacaf,1,,,2017-12-28 00:00:00,2017-12-29 09:07:23,2017-12-01,2017-12-29 09:07:23.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
d46c635de82830c84c172dd2502e9b8c,338fe34bc3c6875bdb7981bfb5a53b26,5,,"muito bom, no prazo! recomendo.",2017-12-16 00:00:00,2018-01-11 15:40:31,2017-12-01,2018-01-11 15:40:31.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/order_reviews.parquet,2017-12-01
bd54109818e75f22f3d87d08fad15eab,8704f37bae751578cdec362f48c61232,4,,,2017-12-23 00:00:00,2017-12-26 10:04:41,2017-12-13,2017-12-26 10:04:41.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/order_reviews.parquet,2017-12-13
ffad3e0ba9be7132d5e6156c430c59e9,43836bb9e5c73e492e6361c1c5af52f0,4,,,2017-12-17 00:00:00,2017-12-20 19:46:45,2017-12-13,2017-12-20 19:46:45.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/order_reviews.parquet,2017-12-13
0280899f05e1401ad1545621ee8174af,a2dd8c16ba2548569497fdc4a440b967,5,,"É a segunda vez que compro nessa loja e chegou mto antes do prazo, mto bom mesmo obrigada.",2017-12-21 00:00:00,2017-12-21 22:10:21,2017-12-13,2017-12-21 22:10:21.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/order_reviews.parquet,2017-12-13
332a72420f3d8729d2bfdbfb55e96cf1,cdab66293e2e4ea2b956d8016c5ad97d,5,,"Site claro e objetivo, comprometimento com o cliente, prazo de entrega superou a data proposta.",2017-12-23 00:00:00,2017-12-26 03:50:33,2017-12-13,2017-12-26 03:50:33.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/order_reviews.parquet,2017-12-13
f827a6cef42f7b9da3367fe73c975d60,fa3b5273908399cce287019297580550,5,,"Recomendo, meu produto chegou bem antes do prazo informado pelo sistema, o mesmo estava ( Ok), de acordo com o esperado. ",2017-12-22 00:00:00,2017-12-23 02:32:38,2017-12-13,2017-12-23 02:32:38.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/order_reviews.parquet,2017-12-13
