order_id,payment_sequential,payment_type,payment_installments,payment_value,order_date,updated_at,_ingested_at,_source_file,_batch_id
c92ef068e2628ab736ea295a7d536c7d,1,boleto,1,232.82,2018-04-14,2018-05-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-04-14/order_payments.parquet,2018-04-14
05f9e5c577faa3a272454a2ceed5c64d,1,credit_card,9,90.75,2018-04-14,2018-05-25 13:20:50.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-04-14/order_payments.parquet,2018-04-14
3de337ef9b7afb31444752b9b6383b1f,1,debit_card,1,99.9,2018-04-26,2018-05-18 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-04-26/order_payments.parquet,2018-04-26
2c8574e8710a496641d98e80143c7b98,1,credit_card,1,110.55,2018-04-26,2018-05-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-04-26/order_payments.parquet,2018-04-26
168a385694949b4ff7b62fba2f7cd23c,1,boleto,1,85.41,2018-05-08,2018-05-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-08/order_payments.parquet,2018-05-08
ff40f38705c95a8eceea1a0db29bff66,1,credit_card,1,209.97,2018-05-08,2018-06-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-08/order_payments.parquet,2018-05-08
9f7acee13d271fc4082692dd7d0485c5,1,credit_card,2,117.37,2018-05-08,2018-05-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-08/order_payments.parquet,2018-05-08
6ca82d9e4eb3effeb9ad7d3a592d3cc4,1,credit_card,1,157.84,2018-05-08,2018-05-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-08/order_payments.parquet,2018-05-08
499973f14af890d0e5c08bc600590ec4,1,boleto,1,103.65,2018-05-08,2018-06-07 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-08/order_payments.parquet,2018-05-08
9893da51f6d1ad5bf15a1756e3b8c9b3,1,credit_card,2,85.45,2018-05-08,2018-06-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-08/order_payments.parquet,2018-05-08
68a688be62a4e82e6f8450c215d3fdae,1,credit_card,2,224.87,2018-05-08,2018-06-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-08/order_payments.parquet,2018-05-08
f1aae2e4d1a714c4204f8fbfa09ea9b1,1,credit_card,5,270.15,2018-05-20,2018-06-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-20/order_payments.parquet,2018-05-20
f30149f4a8882a08895b6a242aa0d612,1,credit_card,3,120.24,2018-05-20,2018-06-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-20/order_payments.parquet,2018-05-20
22393c9bb58fd23ba0aaf68dab5094cc,1,credit_card,3,105.57,2018-05-20,2018-06-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-20/order_payments.parquet,2018-05-20
887c5d8c7e26394fd67b1ba6f1c72c7a,1,credit_card,2,120.29,2018-05-20,2018-06-04 14:33:01.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-20/order_payments.parquet,2018-05-20
5ba66b05da23d680e9f6ab20a3ae5bc6,1,credit_card,1,64.19,2018-05-20,2018-06-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-20/order_payments.parquet,2018-05-20
3f98a80c882c8294f35d35a4667490c4,1,credit_card,2,69.37,2018-05-20,2018-06-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-20/order_payments.parquet,2018-05-20
a92e6290657082950fa4ebb6fe8141a6,1,credit_card,4,90.35,2018-05-20,2018-06-13 00:15:34.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-05-20/order_payments.parquet,2018-05-20
6553bc307b0ce8eded2609f0008ae2bd,2,credit_card,1,13.9,2018-06-01,2018-07-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-01/order_payments.parquet,2018-06-01
d245d1728ad7cc2081cb50838d7d6fcb,1,credit_card,2,44.13,2018-06-01,2018-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-01/order_payments.parquet,2018-06-01
6553bc307b0ce8eded2609f0008ae2bd,1,credit_card,2,108.0,2018-06-01,2018-07-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-01/order_payments.parquet,2018-06-01
05bdb94211a1ae1e3734545262f50da3,1,credit_card,2,102.53,2018-06-01,2018-06-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-01/order_payments.parquet,2018-06-01
e6e4672e14ca0ff3cbdf2e23e1d6cc30,1,boleto,1,125.65,2018-06-01,2018-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-01/order_payments.parquet,2018-06-01
ea639b1119b066a5966041d2367ce1e7,1,credit_card,1,91.98,2018-06-01,2018-07-16 23:48:41.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-01/order_payments.parquet,2018-06-01
e92f3505810692cd4a0350b19e2d9045,1,credit_card,2,52.92,2018-06-13,2018-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
d318b798f415b925411c4b1158c2ca9a,1,credit_card,2,76.74,2018-06-13,2018-07-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
af18c8b9b0890d5387074340f9d39cc7,1,credit_card,1,59.3,2018-06-13,2018-07-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
4fa933d3af1ace6329bd375b0be6398b,1,credit_card,5,52.97,2018-06-13,2018-06-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
048741d7885a7fded1de887eb956fff3,1,credit_card,2,158.6,2018-06-13,2018-07-03 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
5c3daac471748ba7152bf6760e8c12b8,1,credit_card,5,376.57,2018-06-13,2018-07-12 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
f51de224914539ecac4ad066fcaa5a1e,1,boleto,1,44.49,2018-06-13,2018-06-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
3391274af8aa8372225f9c42c63d853e,1,credit_card,3,158.59,2018-06-13,2018-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
138922735946aa65c66ca7e7bd4e5980,1,credit_card,1,54.37,2018-06-13,2018-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-13/order_payments.parquet,2018-06-13
b7af6b8813fa3bb23a67f2fd8284db1e,1,credit_card,5,340.47,2018-06-25,2018-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-25/order_payments.parquet,2018-06-25
d9137c81bf939fd8a1934f77b701422c,1,credit_card,1,53.59,2018-06-25,2018-07-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-25/order_payments.parquet,2018-06-25
1d74feccf8381303587104e6f647a189,1,credit_card,5,113.33,2018-06-25,2018-07-19 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-06-25/order_payments.parquet,2018-06-25
c46b48abd599551232324a6e9077bf19,1,credit_card,10,270.75,2016-10-05,2016-12-05 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2016-10-05/order_payments.parquet,2016-10-05
c13f61a17915a48e0741b02a6b7a3fe8,1,boleto,1,72.9,2017-01-21,2017-02-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-01-21/order_payments.parquet,2017-01-21
ec63c198f700051fb0a74c40a757af0e,1,credit_card,1,33.52,2017-01-21,2017-03-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-01-21/order_payments.parquet,2017-01-21
1282867904225d219a5ec3f1251a5fce,1,boleto,1,334.74,2017-02-02,2017-03-09 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-02/order_payments.parquet,2017-02-02
d4d52a6470ea8a7ee5d1fba74508bf15,1,credit_card,3,38.42,2017-02-02,2017-03-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-02/order_payments.parquet,2017-02-02
e706d614326b76f48f24d82f86c0b2ed,1,credit_card,8,473.1,2017-02-14,2017-03-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-14/order_payments.parquet,2017-02-14
530e59f0f148ec0029b49a2cbc1ce2ce,1,credit_card,8,88.09,2017-02-14,2017-03-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-14/order_payments.parquet,2017-02-14
4537fa33050632b53247df7983dddff3,1,credit_card,3,274.82,2017-02-26,2017-03-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-02-26/order_payments.parquet,2017-02-26
7cc694b62dcc67d5cf680cb035f217c9,1,credit_card,10,119.19,2017-03-10,2017-04-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-03-10/order_payments.parquet,2017-03-10
94bc8ddcff97b273c27ce96992e0425d,1,boleto,1,352.98,2017-03-10,2017-03-31 14:05:31.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-03-10/order_payments.parquet,2017-03-10
c7b627d407eee2ec488c07e03e2b8c16,1,debit_card,1,155.67,2017-03-22,2017-04-17 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-03-22/order_payments.parquet,2017-03-22
dad4cbac8f3bc660ef43f4b4d75260c8,1,credit_card,3,103.11,2017-03-22,2017-04-17 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-03-22/order_payments.parquet,2017-03-22
81939d40c8467167b0946455d61ca8a7,1,credit_card,6,66.67,2017-04-03,2017-04-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-03/order_payments.parquet,2017-04-03
fa28bd97430eae2d2b4f9441a25749c1,1,boleto,1,192.65,2017-04-15,2017-05-17 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-15/order_payments.parquet,2017-04-15
10c8dc196ef9940faeef9fb9e6790abd,1,credit_card,5,104.7,2017-04-15,2017-05-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-15/order_payments.parquet,2017-04-15
31aac8ab69f5fdbc7c0ae9b6e1beee30,1,boleto,1,28.77,2017-04-27,2017-06-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-27/order_payments.parquet,2017-04-27
7200817edfaf24464cd06cc29bc40827,1,boleto,1,237.77,2017-05-09,2017-06-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-09/order_payments.parquet,2017-05-09
d3af2af4c9e5b37fbf3379cfd6d45b01,1,credit_card,4,82.71,2017-05-09,2017-05-18 08:59:51.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-09/order_payments.parquet,2017-05-09
ad6e2d7ca4c63441edb8d4ca6d5c2b21,1,credit_card,1,28.0,2017-05-21,2017-06-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-21/order_payments.parquet,2017-05-21
1dcb1b82de3a13d219b6c84a8ca45b8c,1,boleto,1,55.1,2017-05-21,2017-06-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-21/order_payments.parquet,2017-05-21
2699d27682691fa4f6be5cfde364a833,1,credit_card,6,80.19,2017-05-21,2017-06-19 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-21/order_payments.parquet,2017-05-21
0bcaff63441802dfa8dd292f453c3635,1,credit_card,4,168.17,2017-06-02,2017-06-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-02/order_payments.parquet,2017-06-02
0c228f37770f365a3d0e1f7493595e09,1,boleto,1,102.12,2017-06-14,2017-07-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-14/order_payments.parquet,2017-06-14
6312fe819ee5e06c67b72c308c97ae91,1,credit_card,3,70.03,2017-06-14,2017-07-07 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-14/order_payments.parquet,2017-06-14
c8eab0ccabe8cdfc2afce66c1c554ae2,1,credit_card,3,55.09,2017-06-14,2017-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-14/order_payments.parquet,2017-06-14
b8f82235baaa1a837797d86544239b5c,1,credit_card,5,209.86,2017-06-14,2017-07-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-14/order_payments.parquet,2017-06-14
34b04c30d0f21489e3871bb9083582f6,1,credit_card,10,230.1,2017-06-14,2017-06-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-14/order_payments.parquet,2017-06-14
d78c16f09da03410837a551a09a4bf64,1,credit_card,3,44.0,2017-06-26,2017-07-18 00:32:04.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-26/order_payments.parquet,2017-06-26
92c10d3fad01ec9df6ccf1fc0461ac60,1,credit_card,5,115.36,2017-06-26,2017-07-18 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-26/order_payments.parquet,2017-06-26
7762cd5ec1084b412956b01811bc553c,1,credit_card,2,77.57,2017-06-26,2017-07-25 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-26/order_payments.parquet,2017-06-26
3b217ebe4d179dfb38b00c9047569dd9,1,boleto,1,144.28,2017-06-26,2017-07-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-26/order_payments.parquet,2017-06-26
0203892ed7a2b76401830f4b82a5a34c,1,credit_card,1,48.62,2017-07-08,2017-07-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-08/order_payments.parquet,2017-07-08
29354cb2b4aa066762853d685a2b224d,1,credit_card,4,138.96,2017-07-08,2017-08-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-08/order_payments.parquet,2017-07-08
5664fde64525f1c1c6a8ef23aa35dc22,1,credit_card,6,247.95,2017-07-08,2017-08-03 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-08/order_payments.parquet,2017-07-08
ae8978d20234f0da191a909faba05574,1,credit_card,6,62.17,2017-07-20,2017-08-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-20/order_payments.parquet,2017-07-20
453d23c01dc7a572130a7bd307202429,1,boleto,1,208.74,2017-07-20,2017-08-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-20/order_payments.parquet,2017-07-20
a129b99db0bdcd92c62d71279de0670c,1,boleto,1,859.36,2017-07-20,2017-08-22 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-20/order_payments.parquet,2017-07-20
0373763807c25ce94a4b85c7c0f47062,1,credit_card,1,34.75,2017-08-01,2017-08-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-01/order_payments.parquet,2017-08-01
fc24b77521e400e8290a902026efcc85,1,credit_card,2,196.66,2017-08-01,2017-08-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-01/order_payments.parquet,2017-08-01
58293f63cf0304768ab4811c0f4dbe17,1,credit_card,5,113.42,2017-08-01,2017-08-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-01/order_payments.parquet,2017-08-01
c41052b3d56ec6a841c5b54af9845a32,1,credit_card,1,125.18,2017-09-06,2017-09-25 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-06/order_payments.parquet,2017-09-06
0775e96080c552251cd76472d32e0c83,1,credit_card,1,72.45,2017-09-06,2017-09-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-06/order_payments.parquet,2017-09-06
9827a7b79fe79be87d4d845fbe1e16e4,1,boleto,1,31.38,2017-09-18,2017-10-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-18/order_payments.parquet,2017-09-18
39ab7695b7b3ea8282b3e9b10f0dae4f,1,credit_card,1,27.27,2017-09-18,2017-09-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-18/order_payments.parquet,2017-09-18
637143b11a1b8c86d9e349f19ee9a1f5,1,boleto,1,54.0,2017-09-18,2017-10-05 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-18/order_payments.parquet,2017-09-18
c501bcc74df5ad09bcabd7774b6ae383,1,credit_card,3,158.65,2017-09-18,2017-10-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-18/order_payments.parquet,2017-09-18
a9d0ac57129ce34681afa30e779f3466,1,credit_card,8,186.94,2017-10-12,2017-11-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-12/order_payments.parquet,2017-10-12
7a242c07bdf25150ab522513760d6b8b,1,credit_card,3,149.7,2017-10-12,2017-11-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-12/order_payments.parquet,2017-10-12
46c940200f4d91b4cf260d705849bbe2,1,credit_card,2,59.85,2017-10-12,2017-10-31 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-12/order_payments.parquet,2017-10-12
6e717532e0002abd1bdb69428673bbce,1,credit_card,4,88.72,2017-10-24,2017-11-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-24/order_payments.parquet,2017-10-24
bf1451bab7a54578f219c009aa286263,1,credit_card,1,153.13,2017-10-24,2017-11-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-24/order_payments.parquet,2017-10-24
4b9359b6bad98027f7a428063413d090,1,boleto,1,78.9,2017-10-24,2017-11-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-24/order_payments.parquet,2017-10-24
dc8db01e3bbdf8eae34d6509752ddc88,1,credit_card,3,39.6,2017-10-24,2017-11-14 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-24/order_payments.parquet,2017-10-24
557de3912df820904b9204e0d1879256,1,credit_card,8,83.86,2017-10-24,2017-11-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-24/order_payments.parquet,2017-10-24
956057c9959fe111349c59bf929f5c7b,1,credit_card,1,28.84,2017-11-05,2017-12-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-05/order_payments.parquet,2017-11-05
956057c9959fe111349c59bf929f5c7b,2,voucher,1,45.0,2017-11-05,2017-12-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-05/order_payments.parquet,2017-11-05
ffc22f2404e3490516c9a03e88da4507,1,credit_card,1,64.99,2017-11-05,2017-11-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-05/order_payments.parquet,2017-11-05
131497483f8457541cf92c467b847c39,1,credit_card,3,103.37,2017-11-05,2017-11-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-05/order_payments.parquet,2017-11-05
f4b046c0db54b6435a13f37ccdaf5fda,1,credit_card,6,67.0,2017-11-17,2017-12-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-17/order_payments.parquet,2017-11-17
f5dadfc0f0df0edb5369672f81eb7095,1,boleto,1,130.0,2017-11-17,2017-12-05 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-17/order_payments.parquet,2017-11-17
f3b592ea0db671d3d1977e043d2a1b10,1,credit_card,4,267.74,2017-11-17,2017-12-15 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-17/order_payments.parquet,2017-11-17
3716cd16bc2a97768309209eb4d4c6a7,1,credit_card,2,142.02,2017-11-29,2017-12-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-29/order_payments.parquet,2017-11-29
3d435ea4c7b8ac007710c6aa2e6da685,1,credit_card,1,55.05,2017-11-29,2017-12-22 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-29/order_payments.parquet,2017-11-29
be5c91507e2c4ef294ee991d22b2d8e2,1,credit_card,2,75.28,2017-11-29,2017-12-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-29/order_payments.parquet,2017-11-29
8f95199a6809023bbfabcd9759bd04a1,1,credit_card,6,299.54,2017-11-29,2017-12-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-29/order_payments.parquet,2017-11-29
52128ec39ceae0d14af6c5779c4173cd,1,credit_card,1,234.46,2017-11-29,2017-12-19 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-29/order_payments.parquet,2017-11-29
