customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_date,updated_at,_ingested_at,_source_file,_batch_id
f6e8c30f4b6a4708456c8a47279a22cd,0545ab6349de18e6a015b68c6eb2a377,46190,paramirim,BA,2017-04-07,2017-05-12 12:13:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-07/customers.parquet,2017-04-07
44c14ab4c4d0144041d639254fcf13d9,45e749ae45014495eefade857b8728c0,28740,conceicao de macabu,RJ,2017-04-19,2017-05-18 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-19/customers.parquet,2017-04-19
273a44129c251f678de4a9fe152d9ed4,f9393bfe2de520787f6586a83abcfa79,06730,vargem grande paulista,SP,2017-04-19,2017-05-12 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-19/customers.parquet,2017-04-19
e03f075e4099e9ba86adf3e9cf26e5fd,b9b3400f60409ac508c796fc4e1a08a2,85885,serranopolis do iguacu,PR,2017-04-19,2017-05-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-04-19/customers.parquet,2017-04-19
0c1ce64a6c962bfba2c87a6515b0be91,7f4d8e5e443b1ac061c7d4eab0594be1,09771,sao bernardo do campo,SP,2017-05-01,2017-05-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-01/customers.parquet,2017-05-01
5e23eb6b579778f0fc5450414008f4cb,1e162bd0d540248b835b737b8118bf09,65370,pindare mirim,MA,2017-05-01,2017-06-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-01/customers.parquet,2017-05-01
5847e99488af8b6725f64b1d888a79d4,451744de7d49858dcb06bbf86602572b,30575,belo horizonte,MG,2017-05-01,2017-05-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-01/customers.parquet,2017-05-01
6a32ab73a4e6c08da27e427a8a8c1320,72bb96e2bd1985827e697712ea97d19e,95305,ibiraiaras,RS,2017-05-13,2017-06-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-13/customers.parquet,2017-05-13
ace839d3162a61fdbd51b08fc3e60a39,ff5017601705e932d5545e0eb337cd0b,08674,suzano,SP,2017-05-13,2017-05-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-13/customers.parquet,2017-05-13
ad5e33166ef8e090f857ea53dc70bb18,80172250f4b01859c09d7308e3090a5f,29645,santa maria de jetiba,ES,2017-05-25,2017-06-21 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-25/customers.parquet,2017-05-25
e9962ffd9f9c6c9f801ecb83234d070d,f2aebf52e9bb0654f3c31b371a77802a,05051,sao paulo,SP,2017-05-25,2017-06-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-05-25/customers.parquet,2017-05-25
28c250c622ecb0309adc441f549d9a0f,49a8efac851377a035f6e206ea2d080a,21615,rio de janeiro,RJ,2017-06-06,2017-06-30 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-06/customers.parquet,2017-06-06
dee0b47c356fb2f279e00e8df7c691e6,b077b77adf79331dcfd0c85379e4d5b3,85601,francisco beltrao,PR,2017-06-06,2017-06-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-06/customers.parquet,2017-06-06
1388eca3c7f75f6038c0d636f9f3b2ca,ae52fa61f27bd494a25bc4c101fa29d0,32670,betim,MG,2017-06-06,2017-07-03 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-06/customers.parquet,2017-06-06
755d3504d6232a8d77674278edce1df9,f3b85f2d8df92eee0703bb8adf1a7dcb,39625,itaobim,MG,2017-06-06,2017-06-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-06/customers.parquet,2017-06-06
6c450c326e9c2432c271f7dc45105316,a32f24ef781374f4d516153d774c46d7,71906,brasilia,DF,2017-06-06,2017-07-05 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-06/customers.parquet,2017-06-06
fb6b2ffbd90d13121790ece0d783211d,bfcdddab5a2fe5dd1d1b8330795f4061,06774,taboao da serra,SP,2017-06-18,2017-07-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-18/customers.parquet,2017-06-18
0975cbdd343ee157b43e6104eb9fdadc,8418894735b3f7de55e38d1fff69b7d6,64224,ilha grande,PI,2017-06-30,2017-08-03 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-30/customers.parquet,2017-06-30
ac7f735837638e8f4653c0e32ffdc08b,1f392045eda091988f1708f723841d7c,13540,corumbatai,SP,2017-06-30,2017-07-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-06-30/customers.parquet,2017-06-30
ebda0889c8fe0ca190b75b5c9e220ded,4b61b0b49772b0202008aee438ceaa91,36800,carangola,MG,2017-07-12,2017-08-07 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-12/customers.parquet,2017-07-12
3ca03e41e99b1ff6bad537dd6d0d81e5,7fe7c53396464e76c872a04f50bdb0fc,07022,guarulhos,SP,2017-07-24,2017-08-09 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-24/customers.parquet,2017-07-24
42dbc1ad9d560637c9c4c1533746f86d,8d50f5eadf50201ccdcedfb9e2ac8455,04045,sao paulo,SP,2017-07-24,2017-08-15 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-24/customers.parquet,2017-07-24
672612210e5061344b84fd4bf0028b86,f1ba7177a432443977dc3df9fa8dce63,90010,porto alegre,RS,2017-07-24,2017-08-17 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-07-24/customers.parquet,2017-07-24
07f51f870d88165a02b1f3a9946cd1b4,4793effe83c817a1cb4491e94a0e401d,89560,videira,SC,2017-08-05,2017-09-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-05/customers.parquet,2017-08-05
cc13f005c0fde5c8edb518f1d7f4adef,c935703df1496c229e3754ab0721a69d,83010,sao jose dos pinhais,PR,2017-08-05,2017-08-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-05/customers.parquet,2017-08-05
cb32fe2aeb8e53ae62644d5afc5b2bc9,c0a2e2e17f16e2d424667e45e501c39f,67133,ananindeua,PA,2017-08-05,2017-09-18 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-05/customers.parquet,2017-08-05
f102a085bf4cd6f830b46066fb3f5e30,9ba0ed517a40245214c6e2c061209b87,31950,belo horizonte,MG,2017-08-05,2017-08-31 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-05/customers.parquet,2017-08-05
dacd86bc006c12e3eb2a55020cb8dc7a,0d086121374abc7682c5ec5bc50373b6,07700,caieiras,SP,2017-08-17,2017-09-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-17/customers.parquet,2017-08-17
eeb1a37e2e928ef2bacdb4b6382badc6,e83a1e3037f61730f863bcb97b1d1b1e,02534,sao paulo,SP,2017-08-17,2017-09-14 14:58:50.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-17/customers.parquet,2017-08-17
c368fab675f0635bef29b452b5b5cff3,b165199fb255b8a14b61d4aeb6cb59e9,13045,campinas,SP,2017-08-17,2017-08-30 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-17/customers.parquet,2017-08-17
ac26a19a99cb619d52447caa2c8b6a09,f6b5f514923a9325f44acff51d1cde60,62940,morada nova,CE,2017-08-29,2017-09-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-29/customers.parquet,2017-08-29
c32e37aa05c6b07e8b63defaa08a010d,3ea4185126195c34ed9949d8e406d570,30140,belo horizonte,MG,2017-08-29,2017-09-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-08-29/customers.parquet,2017-08-29
39f944145e00598d075faec0bb1f447a,7f2a3bcef7f1ac62f0020784d1986eea,36021,juiz de fora,MG,2017-09-10,2017-09-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-10/customers.parquet,2017-09-10
7343c19728d9499883e74b93863dcefd,c38c61e6e0db3f20cd3ce925d795b5a0,70255,brasilia,DF,2017-09-10,2017-10-05 20:41:55.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-10/customers.parquet,2017-09-10
0137f0a46fd3e941f09ead2566bd6408,f8935f608ed11f06cec5ab977057511a,88526,lages,SC,2017-09-22,2017-10-19 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-22/customers.parquet,2017-09-22
13e330d6fa0e734ffda44f5b5610ed7c,ccc1b0d223798bd711b0799cbac29d36,38182,araxa,MG,2017-10-04,2017-10-30 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-04/customers.parquet,2017-10-04
5a4fde7d0bc3c7d2f83e49ea99d2cae3,0709ccc300916a7cd9d4d608dbe8bd68,37775,santa rita de caldas,MG,2017-10-04,2017-10-31 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-04/customers.parquet,2017-10-04
72a1f1778a30429fd6162428855b0c1e,70097aeb1bf8a90bc3898fe0a282193a,38700,patos de minas,MG,2017-10-16,2017-11-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-16/customers.parquet,2017-10-16
023a2dda10505c5b757b7f9887f5c41f,7cab13ac15c283902976af92cc304a08,68665,garrafao do norte,PA,2017-10-28,2017-12-08 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-28/customers.parquet,2017-10-28
c192363842ee854764cd0db7e2195ebc,e7688fef5438be571d0c39bbb3e8e998,05077,sao paulo,SP,2017-10-28,2017-11-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-28/customers.parquet,2017-10-28
104e94af58cbbe9c3b40b0cd410160bc,2dce5489a40a90047c65406410f12dab,13275,valinhos,SP,2017-11-09,2017-11-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-09/customers.parquet,2017-11-09
1b4f637f430b70b284f6c1c098214007,7ffd3ec421fcd2dc32155841e6700d93,96065,pelotas,RS,2017-11-09,2017-12-07 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-09/customers.parquet,2017-11-09
611bb3d5428937dcb7a0a7ad5cf13056,95841defc315115b78918b1692a506d8,48110,catu,BA,2017-11-09,2017-12-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-09/customers.parquet,2017-11-09
af7d5016eab3b7c8f3e6b4f23cabe253,d5a9d15e470b34ead768e08a7f1ca239,13973,itapira,SP,2017-11-09,2017-12-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-09/customers.parquet,2017-11-09
3a486addcf71802e8445e303ab0a09e3,64b97e6d3c070dd372d6310ff2c632f7,69041,manaus,AM,2017-11-09,2018-01-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-09/customers.parquet,2017-11-09
7b7baf10d43c5856548c375f2d44b29a,9428cbfe6c89583edfaebf1670f3127d,09721,sao bernardo do campo,SP,2017-11-09,2017-11-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-09/customers.parquet,2017-11-09
4193b72441aee0999bb92aeb9c1b236a,f5dbe667f3cb0b418643704870c4625f,36051,juiz de fora,MG,2017-11-09,2017-11-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-09/customers.parquet,2017-11-09
df6080c9c9123b2b968aa62b0cc5bbdb,4e9b9c14322b88251a70dc5f187c8557,15775,santa fe do sul,SP,2017-11-21,2017-12-14 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-21/customers.parquet,2017-11-21
293468c778c7dfa812bf7ed8b766577e,ec6113d0c58ee83b4503b13c94930c56,09450,rio grande da serra,SP,2017-11-21,2017-12-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-21/customers.parquet,2017-11-21
b4d3dc12a78eb43f35d7722b699f08b4,c18f1eb84239d11f1baf95bcdfcb2d46,05851,sao paulo,SP,2017-11-21,2017-12-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-21/customers.parquet,2017-11-21
5dfa4470104f14d785fc50c65a475b8d,37f744a5b54797975149a88fce114cc2,28897,rio das ostras,RJ,2017-11-21,2018-01-05 16:32:14.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-21/customers.parquet,2017-11-21
3828833eaa94989b67eb1cf7e5f84524,e95ee26dc2deadf1d73c8678f82e44d9,39680,capelinha,MG,2017-11-21,2017-12-07 10:05:41.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-21/customers.parquet,2017-11-21
8d51bbfd67bc27fa458541719c2f31f8,8345624b6fabc374d69c6ea41e86b178,41760,salvador,BA,2017-11-21,2017-12-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-21/customers.parquet,2017-11-21
0f0f0c6250a06ed825b57b8233a2bb3d,ab18da8fc2ed1a43bb7034a71fcb4f7e,12515,guaratingueta,SP,2017-12-03,2017-12-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-03/customers.parquet,2017-12-03
2f7de2e1063f4600d30a1bc72ce1d84e,605c2a76795e04e5513bb3a7349c925f,11920,iguape,SP,2017-12-03,2017-12-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-03/customers.parquet,2017-12-03
70c7804a7d4f3611fa109b8034298c10,5b1c8840f193d447fa06ec6cfba429ec,12820,areias,SP,2017-12-03,2018-01-10 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-03/customers.parquet,2017-12-03
0e90259e50e8d5619e3267c5f12a8a41,1a14d22cc86107dd05170d20f7feb1e0,85861,foz do iguacu,PR,2017-12-03,2018-01-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-03/customers.parquet,2017-12-03
e59ca2c57f6207c6b863097c70352115,e25758dbbe91ea890d8cc16613f4afd2,25266,duque de caxias,RJ,2017-12-03,2017-12-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-03/customers.parquet,2017-12-03
e1c82b0432b0162d308a62e6d707129d,7dac7097370c4cf1b3f4d49108f20a87,65215,viana,MA,2017-12-03,2018-01-16 15:11:45.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-03/customers.parquet,2017-12-03
cc3848d804d534ed7492ed16935f2cac,462688d928e54e7304bf33065613bbdb,13420,piracicaba,SP,2017-12-03,2017-12-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-03/customers.parquet,2017-12-03
6d91967ecd2cca5e3455ec237aae7db2,822db05746574009191b5c68d455cff0,06387,carapicuiba,SP,2017-12-15,2018-01-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-15/customers.parquet,2017-12-15
d65d6873916a1dd38d8527ea4d90abb1,c42b4527a3fe90a5a5c3a4f8df564348,72855,luziania,GO,2017-12-15,2018-01-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-15/customers.parquet,2017-12-15
ec2e54a792562c4c44e08612cfbf4327,b486c3fab295f260097133cbcf879fa2,13710,tambau,SP,2017-12-27,2018-01-22 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-27/customers.parquet,2017-12-27
3f9eeec8455219ec26b9fa6a2c8e9014,a3515f93d38a230201f1a1f68ce98cb7,78200,caceres,MT,2018-01-08,2018-02-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
b14de24553a648f6c1bf49e3f61e1056,024422409498157526b84fb4cf919ae3,13506,rio claro,SP,2018-01-08,2018-01-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
cc6ca9a06de92299b5d0fc5669174398,377860a7242c2e503c926b76ab6e0a65,76824,porto velho,RO,2018-01-08,2018-02-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
d47fe71e04e3e2ef9345538a49cf9935,734700e1503f27ee4f8d76c826abd763,08223,sao paulo,SP,2018-01-08,2018-01-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
54ccd7be1a0550989644a7633454f6a9,53c36c2af9c778a798e24b9521a188cc,79833,dourados,MS,2018-01-08,2018-02-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
e44c484a1a434a9526d5c258699af977,c5282f4ef9268cb4efe799d1abb31608,06462,barueri,SP,2018-01-08,2018-02-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
c0f820d99d37773d9afcae7710a9aefa,49f167a0f461317f5816aba62a1f80cd,13295,itupeva,SP,2018-01-08,2018-01-31 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
80cbadc786014b90f9ca6ca5eb2017b5,d01bbef422a9765499b264c872c403cc,30310,belo horizonte,MG,2018-01-08,2018-02-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-08/customers.parquet,2018-01-08
301885a94c474b91e3701ddda2bbdc09,d5878fd9bbec8b426a4fe882e8db62c1,07152,guarulhos,SP,2018-01-20,2018-02-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-20/customers.parquet,2018-01-20
2f52bb4abd2c5558c7f7ce94dd9ae787,803f32a3dc54fccf006d57d5f2df9b2b,65055,sao luis,MA,2018-01-20,2018-02-22 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-20/customers.parquet,2018-01-20
0a6851c4607181b4a4a770cbe556b822,82809cee3c35eb89b4dd4d2d1a22eedf,13040,campinas,SP,2018-01-20,2018-02-09 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-20/customers.parquet,2018-01-20
f3ab9ca7b6a450eaa47bdcb67175ee74,f42a3583d172ef020244c94136cac8db,08090,sao paulo,SP,2018-02-01,2018-02-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-01/customers.parquet,2018-02-01
b94acc6de36401e0d0bb861e6d196101,1f66a12aca6f4ecbed2c0628570e81ee,95914,lajeado,RS,2018-02-01,2018-03-12 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-01/customers.parquet,2018-02-01
c598e608cdb6430110d25237141c4e4d,e6dcccd3be323b431eb4dc27c81da0f0,04631,sao paulo,SP,2018-02-01,2018-02-19 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-01/customers.parquet,2018-02-01
81f49a0bc228fb20bc73f85ed36a0c0b,473089b23876b579b3ca154c3d4a0309,17340,barra bonita,SP,2018-02-01,2018-02-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-01/customers.parquet,2018-02-01
53ca3ff301eb60ded8a2d38593c36716,a40b3048d33faa08aa246caaa89195bd,89240,sao francisco do sul,SC,2018-02-13,2018-03-14 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-13/customers.parquet,2018-02-13
b39cc466a30b1b0b60c6a3e311ce255f,3b04d5394d524951c5f8ede44023ddea,20943,rio de janeiro,RJ,2018-02-13,2018-03-12 15:08:36.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-13/customers.parquet,2018-02-13
bc1b70fc3b07ac60850fe4986e47e4d7,ef3f1e3262a0448a073634cce6c7cbfc,40414,salvador,BA,2018-02-13,2018-03-12 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-13/customers.parquet,2018-02-13
91d8e6ba148d6e55b4bb98a7af766101,146057bc81d21cc0aa170797de177ed8,24744,sao goncalo,RJ,2018-02-13,2018-03-17 14:36:27.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-13/customers.parquet,2018-02-13
761df82feda9778854c6dafdaeb567e4,1428917cd397d4f9ac0fde76dd6f2266,69317,boa vista,RR,2018-02-25,2018-04-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-25/customers.parquet,2018-02-25
4d5a3f2707cfa16d395c679bea6c204c,e399db816ed3a4918576d99641c3668b,96200,rio grande,RS,2018-02-25,2018-03-29 16:28:56.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-25/customers.parquet,2018-02-25
d350ca4e34aea98186009fdbd7bba4ea,d8683adc8e35f0e8147da1cf885baddf,80430,curitiba,PR,2018-02-25,2018-03-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-25/customers.parquet,2018-02-25
4242d8b3a868764dc68d8fa1aa611192,f44a700751a2a22402899512f696eed2,81900,curitiba,PR,2018-02-25,2018-03-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-25/customers.parquet,2018-02-25
1e442ae42cba4e82336cb1c367c7b75d,371c0b90cfaac9b77d1b4198c6c66f3f,88037,florianopolis,SC,2018-03-09,2018-03-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-03-09/customers.parquet,2018-03-09
075560cf9df80d1ad1d32ad2e972dc29,ed91e2bcbc71d72c1d7871961a01d3e3,09973,diadema,SP,2018-03-09,2018-03-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-03-09/customers.parquet,2018-03-09
22dadc8b01014f9b0d7fe7bfc7a72be6,01626676a41ff29901f7b42bc8e09dd8,41630,salvador,BA,2018-03-09,2018-04-03 14:56:27.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-03-09/customers.parquet,2018-03-09
