order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_date,updated_at,_ingested_at,_source_file,_batch_id
259dac9ae7597d3dd6371ad21a6aa57b,b1eb36a33bf56755bc9636a1a24d14bf,delivered,2017-09-08 15:21:20,2017-09-09 05:10:51,2017-09-11 20:13:38,2017-09-19 18:13:15,2017-09-27 00:00:00,2017-09-08,2017-09-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-08/orders.parquet,2017-09-08
1c2bab4c18a97c3bba457866ee72bdbd,9f582ffae8aecd135ae3d11fcd508c26,delivered,2017-09-20 18:46:25,2017-09-20 19:04:05,2017-09-28 11:53:39,2017-10-04 18:15:17,2017-10-16 00:00:00,2017-09-20,2017-10-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/orders.parquet,2017-09-20
fd174ef3d3535971d1bea4398b2248bd,d9f96b6e191543c352d24e69b251af91,delivered,2017-09-20 20:29:14,2017-09-22 04:32:50,2017-09-27 19:09:13,2017-10-08 15:18:47,2017-10-17 00:00:00,2017-09-20,2017-10-17 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/orders.parquet,2017-09-20
19530a2973e25dffb52a39210f27ebb0,fb414321e11f6ff470a42cf778c60753,delivered,2017-09-20 22:19:51,2017-09-20 22:30:15,2017-09-21 15:47:47,2017-09-22 20:03:12,2017-10-05 00:00:00,2017-09-20,2017-10-05 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/orders.parquet,2017-09-20
03ea970e60ecfa4b84a69ddc665262a5,7d4bcc989710ee664b406819ce808a90,delivered,2017-09-20 16:14:30,2017-09-20 16:30:23,2017-09-21 17:18:35,2017-09-26 20:02:38,2017-10-20 00:00:00,2017-09-20,2017-10-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-09-20/orders.parquet,2017-09-20
b4a1c1abe13b0e2adafb21da024cef98,81aef10a9af8f93cbfbf20e884277260,delivered,2017-10-02 21:11:56,2017-10-02 21:28:27,2017-10-04 01:02:54,2017-10-09 16:50:20,2017-10-24 00:00:00,2017-10-02,2017-10-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/orders.parquet,2017-10-02
b22fe8539dd76cacfc5337279db388b9,20091e2dd1dcc3a5a32cec435515a68e,delivered,2017-10-02 10:32:25,2017-10-02 18:35:18,2017-10-03 21:27:59,2017-10-11 20:18:02,2017-11-01 00:00:00,2017-10-02,2017-11-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/orders.parquet,2017-10-02
f5f61cf2cbe09e08293021b6b12d9e4d,a7e3acb56bdf39422a21ad5cb963d5ec,delivered,2017-10-02 14:34:39,2017-10-02 14:49:14,2017-10-05 19:16:43,2017-10-18 22:15:00,2017-10-26 00:00:00,2017-10-02,2017-10-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/orders.parquet,2017-10-02
602a7458f2248260d368f81cd86377a8,8329e1859e7c732b8894bc0c1713341a,delivered,2017-10-02 22:51:20,2017-10-02 23:24:20,2017-10-04 19:22:27,2017-10-13 21:13:07,2017-11-01 00:00:00,2017-10-02,2017-11-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/orders.parquet,2017-10-02
911bdca18557d7d16cfd3964cd603460,30a923e7d770c689424796ae6bfef721,delivered,2017-10-02 14:23:54,2017-10-02 14:35:20,2017-10-03 19:08:57,2017-10-09 21:10:06,2017-10-24 00:00:00,2017-10-02,2017-10-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/orders.parquet,2017-10-02
0aaf8268ec2a56cb1befff78bd5cc190,0ad73a033a18bf40507b6a86e483b303,delivered,2017-10-02 12:32:44,2017-10-02 12:49:15,2017-10-04 09:16:13,2017-10-06 20:55:57,2017-10-24 00:00:00,2017-10-02,2017-10-24 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-02/orders.parquet,2017-10-02
db5a41f8a08f620920c7c413e91a4438,df4c4273ca572a5dccb721c358e92c8d,delivered,2017-10-14 10:17:15,2017-10-17 04:25:08,2017-10-17 21:22:34,2017-10-26 22:46:11,2017-11-10 00:00:00,2017-10-14,2017-11-10 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-14/orders.parquet,2017-10-14
63c7797265c51bbc8aadc80de737f96c,1ec6f68e0e15f6848170a20f29532b30,delivered,2017-10-26 12:58:12,2017-10-26 13:14:22,2017-10-27 15:23:38,2017-10-30 23:18:58,2017-11-08 00:00:00,2017-10-26,2017-11-08 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-26/orders.parquet,2017-10-26
5ad82a9fb12ff34f8883ccfaddf3da4f,1715df4e75c7b532c711759cac4d4148,delivered,2017-10-26 06:12:37,2017-10-27 03:07:05,2017-10-30 19:37:44,2017-10-31 19:04:41,2017-11-08 00:00:00,2017-10-26,2017-11-08 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-26/orders.parquet,2017-10-26
33a0cbee893f2c8ed0a6abfdc48926b6,153e7ede88bd53eb0dd8adbd397c766f,delivered,2017-10-26 12:11:35,2017-10-26 12:27:30,2017-11-03 15:33:06,2017-11-08 17:47:44,2017-12-04 00:00:00,2017-10-26,2017-12-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-10-26/orders.parquet,2017-10-26
838182c127d317f0eca3ea49a529146d,1b00a1649b55301c17b93fb2b0ae2dae,delivered,2017-11-07 10:46:50,2017-11-07 10:55:52,2017-11-07 18:48:46,2017-11-18 16:06:45,2017-11-30 00:00:00,2017-11-07,2017-11-30 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/orders.parquet,2017-11-07
ce3397e3e383fc93adefff9aa6a9aa7b,c921549d3338d9ae7d718a63a49478a4,delivered,2017-11-07 15:02:12,2017-11-09 04:31:15,2017-11-16 23:16:51,2017-11-20 12:22:04,2017-11-27 00:00:00,2017-11-07,2017-11-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/orders.parquet,2017-11-07
b3c0d30328473d54c9e53a0e9aa04aca,58fba16038794a623b95dcc8eaf29f76,delivered,2017-11-07 20:49:32,2017-11-07 21:51:40,2017-11-08 13:46:56,2017-11-16 18:11:44,2017-11-30 00:00:00,2017-11-07,2017-11-30 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/orders.parquet,2017-11-07
48aaa0a6d934cf4a57020d72908f94cb,fbd8d0ed848aa2a0405fe1f623481c39,delivered,2017-11-07 19:34:08,2017-11-09 04:31:12,2017-11-16 20:39:07,2017-11-22 19:52:01,2017-11-29 00:00:00,2017-11-07,2017-11-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/orders.parquet,2017-11-07
af8b2f03e1bfa7e0b86ed73ac5653938,c12aaf461cee6eef95b7ebe50a7a93cf,delivered,2017-11-07 09:52:20,2017-11-07 10:06:42,2017-11-08 16:27:34,2017-11-14 20:58:53,2017-12-07 00:00:00,2017-11-07,2017-12-07 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-07/orders.parquet,2017-11-07
6961987bf1f3af131cc426530c982cc7,fb3fbf7ed79b31b570ac5f62bd029642,delivered,2017-11-19 17:27:57,2017-11-19 17:46:08,2017-11-20 19:18:42,2017-11-27 22:38:35,2017-12-11 00:00:00,2017-11-19,2017-12-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/orders.parquet,2017-11-19
53f3cb0dcdecd62675e235186f24adcf,723ced66722a0ab2c90a51bae00c7c96,delivered,2017-11-19 19:33:09,2017-11-19 19:46:19,2017-11-30 15:45:22,2017-12-15 22:34:17,2017-12-01 00:00:00,2017-11-19,2017-12-15 22:34:17.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/orders.parquet,2017-11-19
4319e802aaabad931ad3a44bd949720d,be36c3eb3390bd59d4848e5b7054d5da,delivered,2017-11-19 09:15:44,2017-11-19 09:30:24,2017-11-21 18:58:38,2017-12-08 17:19:45,2017-12-13 00:00:00,2017-11-19,2017-12-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/orders.parquet,2017-11-19
0870d202dc3234340a499505dc36c7a4,793021f4b6ca3e6f3212595d6a317761,delivered,2017-11-19 18:05:24,2017-11-19 18:15:32,2017-11-23 14:53:03,2017-11-27 16:41:50,2017-12-01 00:00:00,2017-11-19,2017-12-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/orders.parquet,2017-11-19
002d040018d12a3853c059f7f23ab5b1,d7a77284d0a56f6b1ecb8c344b60d3e4,delivered,2017-11-19 19:16:07,2017-11-21 03:47:23,2017-11-21 23:21:31,2017-11-27 18:54:09,2017-12-08 00:00:00,2017-11-19,2017-12-08 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/orders.parquet,2017-11-19
e2a03ccf5ea816036608b2d8c3ab8e60,74a9ec598bb26000a98c7355b06b39b2,delivered,2017-11-19 11:39:41,2017-11-19 11:50:50,2017-12-13 13:45:24,2017-12-15 18:56:35,2017-12-12 00:00:00,2017-11-19,2017-12-15 18:56:35.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-11-19/orders.parquet,2017-11-19
99c9fec8ab028336e605f216e55337e6,1795d4e196e92788373519059c0e6897,delivered,2017-12-01 09:05:03,2017-12-01 11:30:58,2017-12-05 03:06:31,2017-12-18 18:35:16,2018-01-04 00:00:00,2017-12-01,2018-01-04 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
8f56d95ba4712b40163a057ba5ab89ac,0c5acfd4c2e4abe79d500e8340cf81da,delivered,2017-12-01 19:50:54,2017-12-01 20:09:32,2017-12-04 20:00:07,2017-12-12 18:52:49,2018-01-02 00:00:00,2017-12-01,2018-01-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
c91b29576f970b27d90f5b214c88283f,b63e53723f8097a3d3be4bc3409dd25f,delivered,2017-12-01 10:46:18,2017-12-01 12:31:34,2017-12-04 20:22:53,2017-12-12 18:58:31,2017-12-29 00:00:00,2017-12-01,2017-12-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
338fe34bc3c6875bdb7981bfb5a53b26,057db29b6b62733f807c88f2faeb1f39,delivered,2017-12-01 20:33:56,2017-12-01 21:24:04,2017-12-04 16:52:04,2017-12-15 18:48:03,2018-01-03 00:00:00,2017-12-01,2018-01-03 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
f20cb0150781a32271cd460ad28a5ed2,4ddbfef66eaca734e8b160c1c048a385,delivered,2017-12-01 23:54:03,2017-12-02 00:14:13,2017-12-05 14:37:08,2017-12-11 09:56:51,2017-12-20 00:00:00,2017-12-01,2017-12-20 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
b5839f6ef0df11dd4912bc5bfa299e3f,8af9ca2cbcc90d6735f67957915853f9,delivered,2017-12-01 11:02:53,2017-12-01 11:31:01,2017-12-04 17:52:05,2017-12-12 18:04:31,2017-12-28 00:00:00,2017-12-01,2017-12-28 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
666a3fba59ffe0f70203090fdff3a61f,98155bff952dcee9c1184ca64103a1b5,delivered,2017-12-01 16:39:54,2017-12-01 16:49:40,2017-12-04 18:13:40,2017-12-07 20:08:42,2017-12-26 00:00:00,2017-12-01,2017-12-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
78d80f8efd220a6a3b81a6cd1b9737e1,c1e439f12090715374b4bde3535937fe,delivered,2017-12-01 10:45:24,2017-12-01 11:31:54,2017-12-01 21:13:13,2017-12-06 18:34:03,2017-12-27 00:00:00,2017-12-01,2017-12-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
a4626ad7558acf9abc9358586c8bacaf,72a8c8c545a738708b9b28ba80f586f6,delivered,2017-12-01 11:52:41,2017-12-01 12:31:28,2017-12-07 20:23:10,2017-12-28 00:30:10,2017-12-29 00:00:00,2017-12-01,2017-12-29 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-01/orders.parquet,2017-12-01
fa3b5273908399cce287019297580550,6d3456dcfbcabb855d83191828c82113,delivered,2017-12-13 00:16:46,2017-12-13 00:30:29,2017-12-14 11:38:51,2017-12-21 23:06:56,2018-01-02 00:00:00,2017-12-13,2018-01-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
1d301b935a2555d96600d432bbf859b9,71b4c6e6533aedf91badc5276da1b344,delivered,2017-12-13 15:58:33,2017-12-13 16:10:55,2017-12-14 18:41:52,2017-12-22 19:48:59,2018-01-11 00:00:00,2017-12-13,2018-01-11 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
73c8ab38f07dc94389065f7eba4f297a,d5f2b3f597c7ccafbb5cac0bcc3d6024,delivered,2017-12-13 14:21:15,2017-12-15 02:30:41,2017-12-15 18:45:18,2017-12-28 09:05:34,2018-01-08 00:00:00,2017-12-13,2018-01-08 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
21ca56b276a6b8d082a1261f33786085,46898c46b3a1f1a811de916fb77e5659,delivered,2017-12-13 15:11:03,2017-12-13 15:19:27,2017-12-20 17:43:13,2017-12-29 15:49:02,2018-01-10 00:00:00,2017-12-13,2018-01-10 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
43836bb9e5c73e492e6361c1c5af52f0,ca8b751a40a816dc8d14138ff9d81ad4,delivered,2017-12-13 15:09:31,2017-12-13 15:30:31,2017-12-15 14:03:49,2017-12-16 20:32:31,2018-01-02 00:00:00,2017-12-13,2018-01-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
a2dd8c16ba2548569497fdc4a440b967,732594f0f8f10ebee9718cb85d2c781e,delivered,2017-12-13 12:41:24,2017-12-13 12:50:35,2017-12-14 21:12:50,2017-12-20 19:28:33,2018-01-02 00:00:00,2017-12-13,2018-01-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
8704f37bae751578cdec362f48c61232,262d7e8f0907b9d31c145b04e46d6a5e,delivered,2017-12-13 21:19:54,2017-12-14 07:12:37,2017-12-14 23:42:43,2017-12-22 18:24:57,2018-01-08 00:00:00,2017-12-13,2018-01-08 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
cdab66293e2e4ea2b956d8016c5ad97d,6d03d9c7d95db6de5b59aa4d7218ec07,delivered,2017-12-13 09:01:12,2017-12-13 09:12:24,2017-12-15 22:04:12,2017-12-22 17:14:36,2018-01-08 00:00:00,2017-12-13,2018-01-08 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-13/orders.parquet,2017-12-13
974c26d25f3764b5acde8a0b556843be,9ab1a2a05e0311aded3d496b4da0df87,delivered,2017-12-25 16:46:13,2017-12-27 04:12:40,2017-12-28 23:32:22,2018-01-08 22:24:31,2018-01-19 00:00:00,2017-12-25,2018-01-19 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-25/orders.parquet,2017-12-25
72a704e8fb6c499fad9b26bd8873bd39,91bd4ed51ee3835599963b967d9b9bbc,delivered,2017-12-25 20:54:42,2017-12-25 21:08:41,2017-12-27 19:15:17,2017-12-28 21:07:57,2018-01-15 00:00:00,2017-12-25,2018-01-15 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-25/orders.parquet,2017-12-25
cc6b24184c966c627e754fcdc80e9e53,66c1df9a7da92f26904500c8159545c4,delivered,2017-12-25 14:32:24,2017-12-25 14:49:25,2017-12-26 20:19:34,2017-12-28 18:12:34,2018-01-15 00:00:00,2017-12-25,2018-01-15 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-25/orders.parquet,2017-12-25
d65848ec24d6595e5a459c4196c01b7c,a990eac8348e6c31d8d96d4c9076dd93,delivered,2017-12-25 19:16:29,2017-12-25 19:30:05,2017-12-29 19:32:30,2018-01-15 13:07:06,2018-02-01 00:00:00,2017-12-25,2018-02-01 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2017-12-25/orders.parquet,2017-12-25
98cc17e56c367cbbe628aca0bbf9f08e,242b387a8eebcaf8ea3c588cdc79eb5b,delivered,2018-01-06 21:37:54,2018-01-06 21:49:26,2018-01-08 23:27:21,2018-01-22 15:25:33,2018-02-07 00:00:00,2018-01-06,2018-02-07 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-06/orders.parquet,2018-01-06
bbe32ce108f0fa16e209fbaee6005f2b,9fd4ec1d165657c3cd5ea945678c0686,delivered,2018-01-06 13:40:59,2018-01-06 13:48:40,2018-02-08 13:22:28,2018-02-17 16:33:05,2018-03-13 00:00:00,2018-01-06,2018-03-13 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-06/orders.parquet,2018-01-06
3d44f7b0d44056fcb488f7d2fd22e820,9d46b89032f34a48706407829dbb55b5,delivered,2018-01-06 10:44:19,2018-01-06 10:57:22,2018-01-08 16:08:23,2018-01-19 22:23:08,2018-02-07 00:00:00,2018-01-06,2018-02-07 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-06/orders.parquet,2018-01-06
8293cb6241edbf2b03ae13125b6b334a,3e39c97de34f634ccb1781e66e158beb,delivered,2018-01-06 16:06:31,2018-01-09 07:19:47,2018-01-16 17:22:38,2018-01-24 20:58:47,2018-01-31 00:00:00,2018-01-06,2018-01-31 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-06/orders.parquet,2018-01-06
a69ddc335f989aa05576bc19f8b9a549,4b2c1822404badb9d24841b907cf9afe,delivered,2018-01-18 15:46:59,2018-01-20 09:09:49,2018-02-15 21:39:07,2018-04-18 15:41:50,2018-03-29 00:00:00,2018-01-18,2018-04-18 15:41:50.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-18/orders.parquet,2018-01-18
09df1b5edd28f22201dd19d1acccd5f3,082588d73998636420dc0c9b5589668c,delivered,2018-01-18 14:38:14,2018-01-18 14:56:25,2018-01-20 00:47:41,2018-02-17 01:19:00,2018-02-23 00:00:00,2018-01-18,2018-02-23 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-18/orders.parquet,2018-01-18
1aee3456393950993d316010ffc4088b,dd4f0fe50c8b7c85ef603903c5e2e383,delivered,2018-01-18 09:26:15,2018-01-18 09:37:27,2018-01-18 19:13:13,2018-02-03 16:35:45,2018-02-16 00:00:00,2018-01-18,2018-02-16 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-18/orders.parquet,2018-01-18
a2087914bc836b0a52e2369d6f30fde4,4c53ad7e6017d3edbeb1432f683823f7,delivered,2018-01-18 08:15:16,2018-01-18 08:31:23,2018-01-18 22:44:35,2018-01-31 00:41:42,2018-02-22 00:00:00,2018-01-18,2018-02-22 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-18/orders.parquet,2018-01-18
2c0850997a2ee7ab84dbd7b4c909b667,672a74f41f6922d3373bb5e0fa8526b1,delivered,2018-01-18 00:47:48,2018-01-18 00:59:32,2018-01-24 13:06:48,2018-01-29 19:43:00,2018-02-02 00:00:00,2018-01-18,2018-02-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-18/orders.parquet,2018-01-18
b5874324518a48132da83d062f675fb3,5d53ff4379fe5b9f2d798ad420f65bc7,delivered,2018-01-18 23:01:45,2018-01-18 23:16:42,2018-01-23 21:58:49,2018-01-25 17:49:21,2018-02-02 00:00:00,2018-01-18,2018-02-02 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-18/orders.parquet,2018-01-18
a267e89993dbe4178c877361a582f06e,2528303d2867f41a6a4784c5492e56ff,delivered,2018-01-30 11:00:36,2018-01-30 11:15:47,2018-02-01 17:08:46,2018-02-02 18:08:48,2018-02-15 00:00:00,2018-01-30,2018-02-15 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-30/orders.parquet,2018-01-30
3d037089d7e5c79581fdc67f54191a25,e91869020bc43dc7a80712e26d583f76,delivered,2018-01-30 21:21:09,2018-01-30 21:35:31,2018-02-01 01:41:37,2018-02-26 23:57:15,2018-03-06 00:00:00,2018-01-30,2018-03-06 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-01-30/orders.parquet,2018-01-30
ffa2a7fdee9759a1c69f742f0a21d371,582f3b5944cd433da07eaf7d52118ee5,delivered,2018-02-11 14:23:30,2018-02-15 03:55:46,2018-02-16 02:04:41,2018-02-16 17:55:44,2018-02-26 00:00:00,2018-02-11,2018-02-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-11/orders.parquet,2018-02-11
592f871804e88d1167c1532ebff9fb84,01d46d05097a25fb0d755e86ab3a6fb3,delivered,2018-02-11 10:16:55,2018-02-11 10:48:09,2018-02-19 21:52:46,2018-02-28 00:16:35,2018-03-12 00:00:00,2018-02-11,2018-03-12 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-11/orders.parquet,2018-02-11
8006a29212bfc6b554bdb445427822bf,47789d830accc4d8e76363591e2e5a1d,delivered,2018-02-11 12:04:28,2018-02-11 12:15:31,2018-02-16 23:08:01,2018-03-05 19:45:42,2018-03-27 00:00:00,2018-02-11,2018-03-27 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-11/orders.parquet,2018-02-11
c496970811b313659dbbcfd57ffd1b42,bd7e4adf6e77f5253a23a8b3290b19eb,delivered,2018-02-11 19:31:44,2018-02-11 19:50:25,2018-02-14 22:58:44,2018-03-14 00:46:43,2018-03-08 00:00:00,2018-02-11,2018-03-14 00:46:43.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-11/orders.parquet,2018-02-11
d722b334d743dc19d08939ed8a57664e,3d095062e539b5602456c77b77d1f18e,delivered,2018-02-11 13:08:02,2018-02-11 13:28:20,2018-02-14 19:36:56,2018-02-17 02:06:39,2018-02-26 00:00:00,2018-02-11,2018-02-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-11/orders.parquet,2018-02-11
b1e5cc374b5c4f7c12ef420d322b07e1,1cc59368b661643f4c6637fa51785b39,delivered,2018-02-11 01:24:24,2018-02-11 02:28:53,2018-02-14 23:09:25,2018-02-15 14:09:45,2018-02-26 00:00:00,2018-02-11,2018-02-26 00:00:00.000000,2026-08-27T05:17:09.287600+00:00,D:/D drive recovery/Shiva JH/Projects/OneLake Medallion/data/landing/2018-02-11/orders.parquet,2018-02-11
